Gate pass time,Alt license number,Reason
22-05-2018 22:59:12,10279,Standard exit
22-05-2018 23:36:25,10279,Guard open
23-05-2018 01:00:46,10003,Parking lot cleaning
23-05-2018 06:55:25,10110,Standard entrance
23-05-2018 06:56:53,10073,Standard entrance
23-05-2018 07:00:29,10193,Standard entrance
23-05-2018 07:07:19,10036,Standard entrance
23-05-2018 07:09:24,10036,Guard open
23-05-2018 07:09:25,10036,Guard open
23-05-2018 07:09:26,10036,Guard open
23-05-2018 07:09:27,10036,Guard open
23-05-2018 07:09:28,10036,Guard open
23-05-2018 07:09:29,10036,Guard open
23-05-2018 07:09:30,10036,Guard open
23-05-2018 07:09:31,10036,Guard open
23-05-2018 07:09:32,10036,Guard open
23-05-2018 07:09:33,10036,Guard open
23-05-2018 07:10:25,10152,Standard entrance
23-05-2018 07:10:33,10253,Standard entrance
23-05-2018 07:19:09,10163,Standard entrance
23-05-2018 07:24:06,10120,Standard entrance
23-05-2018 07:25:25,10048,Standard entrance
23-05-2018 07:25:59,10113,Standard entrance
23-05-2018 07:28:49,10057,Standard entrance
23-05-2018 07:35:32,10127,Standard entrance
23-05-2018 07:41:05,10056,Standard entrance
23-05-2018 07:45:45,10046,Standard entrance
23-05-2018 07:45:55,10099,Standard entrance
23-05-2018 07:50:29,10233,Standard entrance
23-05-2018 07:55:17,10121,Standard entrance
23-05-2018 08:09:15,10186,Standard entrance
23-05-2018 08:10:29,10184,Standard entrance
23-05-2018 08:11:56,10124,Standard entrance
23-05-2018 08:12:44,10181,Standard entrance
23-05-2018 08:25:15,10224,Standard entrance
23-05-2018 08:38:32,10040,Standard entrance
23-05-2018 08:42:10,10286,Standard entrance
23-05-2018 08:44:16,10255,Standard entrance
23-05-2018 08:46:57,10106,Standard entrance
23-05-2018 08:56:29,10106,Guard open
23-05-2018 08:56:30,10106,Guard open
23-05-2018 08:56:31,10106,Guard open
23-05-2018 08:56:32,10106,Guard open
23-05-2018 08:58:36,10179,Standard entrance
23-05-2018 09:05:12,10258,Standard entrance
23-05-2018 09:05:29,10188,Standard entrance
23-05-2018 09:11:55,10141,Standard entrance
23-05-2018 09:35:09,10024,Standard entrance
23-05-2018 09:43:48,10003,Standard entrance
23-05-2018 09:45:13,10238,Standard entrance
23-05-2018 09:45:32,10072,Standard entrance
23-05-2018 09:47:07,10171,Standard entrance
23-05-2018 09:48:29,10064,Standard entrance
23-05-2018 09:54:34,10143,Standard entrance
23-05-2018 09:57:35,10147,Standard entrance
23-05-2018 10:16:53,10201,Standard entrance
23-05-2018 10:23:46,10216,Standard entrance
23-05-2018 10:26:44,10087,Standard entrance
23-05-2018 10:27:26,10180,Standard entrance
23-05-2018 10:49:46,10118,Standard entrance
23-05-2018 10:51:56,10048,Standard exit
23-05-2018 10:57:14,10137,Standard entrance
23-05-2018 10:57:24,10122,Standard entrance
23-05-2018 11:05:15,10100,Standard entrance
23-05-2018 11:27:59,10087,Standard exit
23-05-2018 11:36:39,10025,Standard entrance
23-05-2018 11:38:29,10058,Standard entrance
23-05-2018 11:39:36,10048,Standard entrance
23-05-2018 11:56:47,10214,Standard entrance
23-05-2018 11:57:24,10163,Standard exit
23-05-2018 12:16:32,10127,Standard exit
23-05-2018 12:17:18,10219,Standard entrance
23-05-2018 12:20:29,10021,Standard entrance
23-05-2018 12:47:12,10064,Standard exit
23-05-2018 13:06:29,10127,Standard entrance
23-05-2018 13:10:14,10233,Standard exit
23-05-2018 13:12:10,10046,Standard exit
23-05-2018 13:18:32,10163,Standard entrance
23-05-2018 13:34:54,10036,Standard exit
23-05-2018 13:37:21,10137,Standard exit
23-05-2018 13:41:57,10274,Standard entrance
23-05-2018 13:48:05,10233,Standard entrance
23-05-2018 14:05:03,10044,Standard entrance
23-05-2018 14:07:07,10073,Standard exit
23-05-2018 14:17:22,10073,Guard open
23-05-2018 14:18:38,10044,Guard open
23-05-2018 14:18:59,10058,Standard exit
23-05-2018 14:19:01,10058,Guard open
23-05-2018 14:20:41,10224,Standard exit
23-05-2018 14:57:06,10044,Standard exit
23-05-2018 14:58:57,10018,Standard entrance
23-05-2018 15:02:59,10058,Standard entrance
23-05-2018 15:10:57,10090,Standard entrance
23-05-2018 15:22:41,10180,Standard exit
23-05-2018 15:23:38,10152,Standard exit
23-05-2018 15:24:22,10184,Standard exit
23-05-2018 15:25:48,10072,Standard exit
23-05-2018 15:26:09,10095,Standard entrance
23-05-2018 15:27:40,10255,Standard exit
23-05-2018 15:38:06,10124,Standard exit
23-05-2018 15:39:18,10057,Standard exit
23-05-2018 15:47:34,10141,Standard exit
23-05-2018 15:49:26,10258,Standard exit
23-05-2018 15:52:07,10186,Standard exit
23-05-2018 16:00:37,10181,Standard exit
23-05-2018 16:01:54,10106,Standard exit
23-05-2018 16:06:43,10122,Standard exit
23-05-2018 16:07:28,10188,Standard exit
23-05-2018 16:07:38,10286,Standard exit
23-05-2018 16:20:02,10032,Standard entrance
23-05-2018 16:22:01,10238,Standard exit
23-05-2018 16:28:48,10253,Standard exit
23-05-2018 16:30:17,10216,Standard exit
23-05-2018 16:36:28,10290,Standard entrance
23-05-2018 16:37:16,10021,Standard exit
23-05-2018 16:37:35,10058,Standard exit
23-05-2018 16:39:19,10030,Standard entrance
23-05-2018 16:40:39,10258,Standard entrance
23-05-2018 16:46:55,10002,Standard entrance
23-05-2018 16:52:02,10138,Standard entrance
23-05-2018 16:59:27,10200,Standard entrance
23-05-2018 17:00:50,10143,Standard exit
23-05-2018 17:10:33,10156,Standard entrance
23-05-2018 17:21:09,10233,Standard exit
23-05-2018 17:35:51,10171,Standard exit
23-05-2018 17:49:17,10149,Standard entrance
23-05-2018 17:50:26,10121,Standard exit
23-05-2018 17:55:13,10099,Standard exit
23-05-2018 18:19:50,10120,Standard exit
23-05-2018 18:36:02,10028,Standard entrance
23-05-2018 18:38:20,10251,Standard entrance
23-05-2018 18:39:24,10116,Standard entrance
23-05-2018 18:41:20,10156,Standard exit
23-05-2018 18:47:00,10002,Standard exit
23-05-2018 18:58:58,10163,Standard exit
23-05-2018 18:59:10,10200,Standard exit
23-05-2018 19:02:03,10095,Standard exit
23-05-2018 19:07:05,10040,Standard exit
23-05-2018 19:13:46,10193,Standard exit
23-05-2018 19:17:08,10113,Standard exit
23-05-2018 19:18:46,10258,Standard exit
23-05-2018 19:45:32,10219,Standard exit
23-05-2018 19:56:04,10176,Standard exit
23-05-2018 19:56:08,10048,Standard exit
23-05-2018 19:56:56,10147,Standard exit
23-05-2018 19:59:50,10110,Standard exit
23-05-2018 20:05:43,10100,Standard exit
23-05-2018 20:10:26,10018,Standard exit
23-05-2018 20:11:26,10030,Standard exit
23-05-2018 20:22:46,10003,Standard exit
23-05-2018 20:45:06,10127,Standard exit
23-05-2018 20:56:33,10138,Standard exit
23-05-2018 20:57:08,10032,Standard exit
23-05-2018 20:58:54,10116,Standard exit
23-05-2018 21:03:07,10090,Standard exit
23-05-2018 21:05:54,10118,Standard exit
23-05-2018 21:12:09,10149,Standard exit
23-05-2018 21:24:01,10214,Standard exit
23-05-2018 21:26:31,10028,Standard exit
23-05-2018 21:42:05,10179,Standard exit
23-05-2018 21:56:17,10290,Standard exit
23-05-2018 22:35:31,10025,Standard exit
23-05-2018 22:44:17,10251,Standard exit
23-05-2018 22:47:50,10056,Standard exit
23-05-2018 23:03:54,10274,Standard exit
24-05-2018 01:00:46,10024,Parking lot cleaning
24-05-2018 01:00:46,10201,Parking lot cleaning
24-05-2018 06:50:14,10090,Standard entrance
24-05-2018 06:53:38,10164,Unauthorized this day
24-05-2018 06:57:16,10164,Guard open
24-05-2018 06:57:17,10164,Guard open
24-05-2018 06:57:18,10164,Guard open
24-05-2018 06:57:19,10164,Guard open
24-05-2018 07:00:31,10075,Standard entrance
24-05-2018 07:03:37,10193,Standard entrance
24-05-2018 07:07:35,10193,Guard open
24-05-2018 07:07:36,10193,Guard open
24-05-2018 07:07:37,10193,Guard open
24-05-2018 07:07:38,10193,Guard open
24-05-2018 07:07:39,10193,Guard open
24-05-2018 07:07:40,10193,Guard open
24-05-2018 07:07:41,10193,Guard open
24-05-2018 07:07:42,10193,Guard open
24-05-2018 07:07:43,10193,Guard open
24-05-2018 07:18:51,10048,Standard entrance
24-05-2018 07:23:58,10056,Standard entrance
24-05-2018 07:29:21,10230,Standard entrance
24-05-2018 07:29:28,10052,Unauthorized this day
24-05-2018 07:30:17,10052,Guard open
24-05-2018 07:30:18,10052,Guard open
24-05-2018 07:30:19,10052,Guard open
24-05-2018 07:30:20,10052,Guard open
24-05-2018 07:31:57,10026,Standard entrance
24-05-2018 07:33:59,10025,Standard entrance
24-05-2018 07:37:28,10121,Standard entrance
24-05-2018 07:40:27,10087,Standard entrance
24-05-2018 07:42:06,10099,Standard entrance
24-05-2018 07:42:19,10217,Standard entrance
24-05-2018 07:50:13,10152,Standard entrance
24-05-2018 07:54:03,10179,Standard entrance
24-05-2018 07:57:12,10268,Standard entrance
24-05-2018 07:58:49,10184,Standard entrance
24-05-2018 08:03:40,10118,Standard entrance
24-05-2018 08:06:04,10253,Standard entrance
24-05-2018 08:06:53,10285,Standard entrance
24-05-2018 08:07:53,10181,Standard entrance
24-05-2018 08:08:45,10258,Standard entrance
24-05-2018 08:22:29,10124,Standard entrance
24-05-2018 08:22:31,10124,Guard open
24-05-2018 08:22:32,10124,Guard open
24-05-2018 08:22:33,10124,Guard open
24-05-2018 08:22:34,10124,Guard open
24-05-2018 08:22:35,10124,Guard open
24-05-2018 08:22:36,10124,Guard open
24-05-2018 08:22:37,10124,Guard open
24-05-2018 08:22:38,10124,Guard open
24-05-2018 08:22:39,10124,Guard open
24-05-2018 08:22:40,10124,Guard open
24-05-2018 08:22:41,10124,Guard open
24-05-2018 08:25:49,10274,Guard open
24-05-2018 08:25:52,10124,Guard open
24-05-2018 08:28:51,10003,Standard entrance
24-05-2018 08:29:18,10264,Standard entrance
24-05-2018 08:33:29,10201,Standard entrance
24-05-2018 08:37:00,10141,Standard entrance
24-05-2018 08:39:06,10016,Standard entrance
24-05-2018 08:41:48,10238,Standard entrance
24-05-2018 08:44:59,10204,Standard entrance
24-05-2018 08:47:51,10011,Standard entrance
24-05-2018 08:53:40,10069,Standard entrance
24-05-2018 08:54:54,10069,Guard open
24-05-2018 08:54:55,10069,Guard open
24-05-2018 08:55:01,10232,Standard entrance
24-05-2018 08:58:24,10232,Guard open
24-05-2018 09:10:51,10200,Unauthorized this day
24-05-2018 09:11:37,10200,Guard open
24-05-2018 09:22:24,10200,Guard open
24-05-2018 09:44:33,10198,Standard entrance
24-05-2018 09:50:16,10233,Standard entrance
24-05-2018 09:54:09,10240,Standard entrance
24-05-2018 10:08:46,10207,Standard entrance
24-05-2018 10:14:34,10207,Standard exit
24-05-2018 10:37:38,10199,Standard entrance
24-05-2018 10:41:48,10218,Standard entrance
24-05-2018 10:43:01,10040,Standard entrance
24-05-2018 10:46:48,10282,Standard entrance
24-05-2018 10:52:30,10285,Standard exit
24-05-2018 11:11:07,10190,Standard entrance
24-05-2018 11:12:02,10203,Standard entrance
24-05-2018 11:13:05,10016,Standard exit
24-05-2018 11:40:36,10077,Standard entrance
24-05-2018 11:42:13,10077,Guard open
24-05-2018 11:42:14,10077,Guard open
24-05-2018 11:42:15,10077,Guard open
24-05-2018 11:42:16,10077,Guard open
24-05-2018 11:42:36,10030,Standard entrance
24-05-2018 11:58:53,10018,Unauthorized this day
24-05-2018 12:00:09,10016,Guard open
24-05-2018 12:00:15,10016,Guard open
24-05-2018 12:00:19,10016,Guard closed
24-05-2018 12:00:24,10016,Guard open
24-05-2018 12:00:27,10016,Guard open
24-05-2018 12:00:28,10016,Guard open
24-05-2018 12:00:29,10016,Guard open
24-05-2018 12:00:30,10016,Guard open
24-05-2018 12:00:31,10016,Guard closed
24-05-2018 12:00:32,10016,Guard closed
24-05-2018 12:00:35,10016,Guard open
24-05-2018 12:00:36,10018,Guard open
24-05-2018 12:00:40,10018,Guard closed
24-05-2018 12:00:47,10016,Guard open
24-05-2018 12:00:49,10016,Guard open
24-05-2018 12:00:50,10016,Guard open
24-05-2018 12:00:55,10018,Guard open
24-05-2018 12:02:33,10018,Guard open
24-05-2018 12:03:13,10219,Standard entrance
24-05-2018 12:03:36,10075,Standard exit
24-05-2018 12:10:49,10233,Standard exit
24-05-2018 12:28:16,10219,Guard open
24-05-2018 12:28:17,10233,Guard open
24-05-2018 12:29:05,10180,Standard entrance
24-05-2018 12:30:49,10118,Standard exit
24-05-2018 12:33:26,10118,Guard open
24-05-2018 12:33:31,10118,Guard open
24-05-2018 12:33:33,10180,Guard open
24-05-2018 12:33:35,10118,Guard open
24-05-2018 12:33:36,10118,Guard open
24-05-2018 12:34:42,10087,Standard exit
24-05-2018 12:56:02,10122,Standard entrance
24-05-2018 12:56:45,10069,Standard exit
24-05-2018 13:02:02,10048,Standard exit
24-05-2018 13:06:22,10268,Standard exit
24-05-2018 13:11:33,10155,Standard entrance
24-05-2018 13:22:09,10198,Standard exit
24-05-2018 13:24:43,10048,Standard entrance
24-05-2018 13:32:13,10198,Guard open
24-05-2018 13:58:09,10190,Standard exit
24-05-2018 14:02:43,10052,Standard exit
24-05-2018 14:03:53,10100,Standard entrance
24-05-2018 14:35:03,10100,Guard open
24-05-2018 14:35:04,10052,Guard open
24-05-2018 14:35:07,10052,Guard open
24-05-2018 14:38:59,10286,Standard entrance
24-05-2018 14:41:06,10204,Standard exit
24-05-2018 14:45:44,10057,Standard entrance
24-05-2018 14:57:45,10077,Standard exit
24-05-2018 15:07:06,10217,Standard exit
24-05-2018 15:18:51,10004,Standard entrance
24-05-2018 15:22:10,10122,Standard exit
24-05-2018 15:29:04,10114,Standard entrance
24-05-2018 15:39:33,10141,Standard exit
24-05-2018 15:45:34,10114,Guard open
24-05-2018 15:47:56,10171,Standard entrance
24-05-2018 15:50:32,10103,Standard entrance
24-05-2018 15:52:07,10040,Standard exit
24-05-2018 15:52:51,10181,Standard exit
24-05-2018 16:01:00,10200,Standard exit
24-05-2018 16:04:06,10184,Standard exit
24-05-2018 16:04:25,10238,Standard exit
24-05-2018 16:05:12,10253,Standard exit
24-05-2018 16:07:36,10286,Standard exit
24-05-2018 16:30:38,10147,Standard entrance
24-05-2018 16:31:51,10225,Standard entrance
24-05-2018 16:44:50,10124,Standard exit
24-05-2018 16:51:35,10025,Standard exit
24-05-2018 16:51:46,10099,Standard exit
24-05-2018 16:54:13,10230,Standard exit
24-05-2018 17:00:47,10232,Standard exit
24-05-2018 17:02:57,10090,Standard exit
24-05-2018 17:21:18,10264,Standard exit
24-05-2018 17:30:16,10201,Standard exit
24-05-2018 17:31:30,10043,Standard entrance
24-05-2018 17:41:13,10171,Standard exit
24-05-2018 17:41:24,10030,Standard exit
24-05-2018 17:56:16,10282,Standard exit
24-05-2018 18:03:45,10152,Standard exit
24-05-2018 18:20:39,10219,Standard exit
24-05-2018 18:31:34,10218,Standard exit
24-05-2018 18:45:51,10240,Standard exit
24-05-2018 18:52:10,10193,Standard exit
24-05-2018 19:01:34,10048,Standard exit
24-05-2018 19:03:45,10082,Standard entrance
24-05-2018 19:07:44,10121,Standard exit
24-05-2018 19:19:27,10203,Standard exit
24-05-2018 19:28:35,10112,Standard entrance
24-05-2018 19:32:26,10192,Standard entrance
24-05-2018 19:43:56,10211,Standard entrance
24-05-2018 19:49:28,10207,Standard entrance
24-05-2018 19:52:54,10155,Standard exit
24-05-2018 19:57:24,10112,Standard exit
24-05-2018 20:18:59,10207,Standard exit
24-05-2018 20:25:36,10043,Standard exit
24-05-2018 20:25:42,10258,Standard exit
24-05-2018 20:25:52,10003,Standard exit
24-05-2018 20:50:37,10164,Standard exit
24-05-2018 20:57:29,10004,Standard exit
24-05-2018 21:00:18,10199,Standard exit
24-05-2018 21:02:07,10026,Standard exit
24-05-2018 21:09:46,10082,Standard exit
24-05-2018 21:37:53,10135,Standard exit
24-05-2018 21:41:55,10211,Standard exit
24-05-2018 21:51:56,10147,Standard exit
24-05-2018 21:54:13,10192,Standard exit
24-05-2018 22:14:19,10114,Standard exit
24-05-2018 22:25:52,10100,Standard exit
24-05-2018 22:26:10,10100,Guard open
24-05-2018 22:41:00,10180,Standard exit
24-05-2018 22:42:14,10057,Standard exit
24-05-2018 23:06:27,10056,Standard exit
25-05-2018 01:00:46,10018,Parking lot cleaning
25-05-2018 01:00:46,10011,Parking lot cleaning
25-05-2018 01:00:46,10103,Parking lot cleaning
25-05-2018 01:00:46,10179,Parking lot cleaning
25-05-2018 01:00:46,10225,Parking lot cleaning
25-05-2018 06:33:39,10074,Standard entrance
25-05-2018 06:55:46,10056,Standard entrance
25-05-2018 07:09:10,10193,Standard entrance
25-05-2018 07:24:49,10093,Standard entrance
25-05-2018 07:38:36,10231,Standard entrance
25-05-2018 07:39:56,10266,Standard entrance
25-05-2018 07:42:01,10071,Standard entrance
25-05-2018 07:50:52,10098,Standard entrance
25-05-2018 07:54:02,10183,Standard entrance
25-05-2018 07:57:04,10069,Standard entrance
25-05-2018 07:58:41,10092,Standard entrance
25-05-2018 07:59:47,10147,Standard entrance
25-05-2018 08:07:41,10103,Standard entrance
25-05-2018 08:08:21,10175,Standard entrance
25-05-2018 08:08:34,10101,Standard entrance
25-05-2018 08:08:48,10195,Standard entrance
25-05-2018 09:00:30,10233,Standard entrance
25-05-2018 09:37:31,10233,Guard open
25-05-2018 09:37:32,10233,Guard open
25-05-2018 09:37:33,10233,Guard open
25-05-2018 10:24:43,10087,Standard entrance
25-05-2018 10:36:12,10092,Standard exit
25-05-2018 10:36:42,10087,Standard exit
25-05-2018 10:49:32,10093,Standard exit
25-05-2018 10:55:56,10041,Standard exit
25-05-2018 10:58:43,10266,Standard exit
25-05-2018 10:59:24,10195,Standard exit
25-05-2018 11:02:28,10082,Standard entrance
25-05-2018 11:03:02,10231,Standard exit
25-05-2018 11:51:36,10183,Standard exit
25-05-2018 11:57:13,10069,Standard exit
25-05-2018 12:02:48,10147,Standard exit
25-05-2018 12:07:37,10074,Standard exit
25-05-2018 12:08:25,10071,Standard exit
25-05-2018 12:30:10,10098,Standard exit
25-05-2018 12:57:29,10101,Standard exit
25-05-2018 12:59:59,10233,Standard exit
25-05-2018 13:00:07,10082,Standard exit
25-05-2018 13:20:17,10103,Standard exit
25-05-2018 13:36:46,10175,Standard exit
25-05-2018 14:15:52,10056,Standard exit
25-05-2018 14:22:09,10193,Standard exit
27-05-2018 07:07:18,10193,Standard entrance
27-05-2018 07:08:35,10193,Guard open
27-05-2018 07:23:18,10199,Standard entrance
27-05-2018 07:25:59,10056,Standard entrance
27-05-2018 07:34:11,10048,Standard entrance
27-05-2018 07:37:39,10121,Standard entrance
27-05-2018 07:37:45,10127,Standard entrance
27-05-2018 07:38:39,10127,Guard open
27-05-2018 07:39:17,10087,Standard entrance
27-05-2018 07:42:02,10009,Standard entrance
27-05-2018 07:45:37,10058,Standard entrance
27-05-2018 07:49:01,10253,Standard entrance
27-05-2018 07:55:43,10188,Standard entrance
27-05-2018 07:56:05,10099,Standard entrance
27-05-2018 08:00:54,10152,Standard entrance
27-05-2018 08:03:42,10124,Standard entrance
27-05-2018 08:09:21,10045,Standard entrance
27-05-2018 08:20:38,10258,Standard entrance
27-05-2018 08:22:07,10184,Standard entrance
27-05-2018 08:25:21,10181,Standard entrance
27-05-2018 08:25:32,10268,Standard entrance
27-05-2018 08:37:01,10264,Standard entrance
27-05-2018 08:37:13,10237,Standard entrance
27-05-2018 08:43:22,10232,Standard entrance
27-05-2018 09:05:10,10201,Standard entrance
27-05-2018 09:12:04,10141,Standard entrance
27-05-2018 09:24:32,10238,Standard entrance
27-05-2018 09:32:49,10003,Standard entrance
27-05-2018 09:47:39,10282,Standard entrance
27-05-2018 09:52:13,10204,Standard entrance
27-05-2018 10:06:40,10072,Standard entrance
27-05-2018 10:35:36,10025,Standard entrance
27-05-2018 10:40:16,10118,Standard entrance
27-05-2018 11:00:17,10077,Standard entrance
27-05-2018 11:00:34,10227,Standard entrance
27-05-2018 11:01:22,10026,Standard entrance
27-05-2018 11:02:38,10205,Standard entrance
27-05-2018 11:17:46,10204,Standard exit
27-05-2018 11:41:11,10179,Standard entrance
27-05-2018 11:52:42,10204,Standard entrance
27-05-2018 11:56:05,10085,Unauthorized this day
27-05-2018 11:58:24,10085,Guard open
27-05-2018 12:01:01,10102,Standard entrance
27-05-2018 12:06:34,10236,Standard entrance
27-05-2018 12:27:33,10040,Standard entrance
27-05-2018 12:32:00,10213,Standard entrance
27-05-2018 12:36:58,10095,Standard entrance
27-05-2018 12:42:09,10072,Standard exit
